algorithm,variant_label,design_count,final_score,summary_path,avg_and,avg_and_rank,avg_and_score,avg_lev,avg_lev_rank,avg_lev_score,avg_runtime,avg_runtime_rank,avg_runtime_score,avg_memory,avg_memory_rank,avg_memory_score
alphasyn,"seq=10,iters=20,cpuct=0.5,mu=0.9,",30,232.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_010__cpuct=0.5__mu_discount=0.9__search_iterations=20__seed=9__sequence_length=10/workdir/summary.csv,1523.9666666666667,10.233333333333333,8.666666666666666,10.033333333333333,2.1333333333333333,9.633333333333333,74.45933333333333,77.53333333333333,5.0,22942.0,70.56666666666666,5.0
baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=4",30,232.5,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_005__and_weight=0.5__episodes=20__lev_weight=0.2__seed=4__steps=10__ucb_c=0.4/workdir/results/baseline_mab/summary.csv,1644.5,31.933333333333334,7.533333333333333,10.033333333333333,3.0,9.533333333333333,2.5283333333333333,7.566666666666666,7.5,16425.066666666666,16.1,5.766666666666667
baseline_mab,"steps=10,iters=20,ucb_c=1.0,seed=6",30,231.9,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_017__and_weight=0.5__episodes=20__lev_weight=0.2__seed=6__steps=10__ucb_c=1.0/workdir/results/baseline_mab/summary.csv,1613.5666666666666,27.166666666666668,7.7,10.066666666666666,3.6,9.5,2.444,5.733333333333333,6.866666666666666,16382.533333333333,14.733333333333333,6.066666666666666
baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=2",30,231.6,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_003__and_weight=0.5__episodes=20__lev_weight=0.2__seed=2__steps=10__ucb_c=0.4/workdir/results/baseline_mab/summary.csv,1635.2333333333333,28.7,7.666666666666667,10.066666666666666,3.6,9.5,2.4979999999999998,7.8,6.966666666666667,16564.666666666668,17.733333333333334,5.933333333333334
baseline_mab,"steps=10,iters=20,ucb_c=0.4,seed=8",30,231.2,/home/hxy/MCTSyn/.grid_search/baseline_mab/trials/trial_009__and_weight=0.5__episodes=20__lev_weight=0.2__seed=8__steps=10__ucb_c=0.4/workdir/results/baseline_mab/summary.csv,1651.2,26.1,7.9,10.033333333333333,3.0,9.533333333333333,2.465333333333333,6.766666666666667,6.633333333333334,16615.333333333332,17.966666666666665,5.233333333333333
alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",30,230.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_011__cpuct=1.0__mu_discount=0.9__search_iterations=20__seed=0__sequence_length=10/workdir/summary.csv,1522.6,8.133333333333333,8.6,10.066666666666666,4.466666666666667,9.466666666666667,90.46900000000001,83.8,5.0,23141.2,72.66666666666667,5.0
alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",30,230.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_012__cpuct=1.0__mu_discount=0.9__search_iterations=20__seed=1__sequence_length=10/workdir/summary.csv,1522.6,8.133333333333333,8.6,10.066666666666666,4.466666666666667,9.466666666666667,90.35033333333334,83.83333333333333,5.0,23138.266666666666,73.16666666666667,5.0
alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",30,230.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_013__cpuct=1.0__mu_discount=0.9__search_iterations=20__seed=2__sequence_length=10/workdir/summary.csv,1522.6,8.133333333333333,8.6,10.066666666666666,4.466666666666667,9.466666666666667,90.43266666666666,83.26666666666667,5.0,23114.666666666668,70.9,5.0
alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",30,230.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_014__cpuct=1.0__mu_discount=0.9__search_iterations=20__seed=3__sequence_length=10/workdir/summary.csv,1522.6,8.133333333333333,8.6,10.066666666666666,4.466666666666667,9.466666666666667,90.42699999999999,83.56666666666666,5.0,23154.266666666666,74.16666666666667,5.0
alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",30,230.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_015__cpuct=1.0__mu_discount=0.9__search_iterations=20__seed=4__sequence_length=10/workdir/summary.csv,1522.6,8.133333333333333,8.6,10.066666666666666,4.466666666666667,9.466666666666667,90.36033333333333,82.56666666666666,5.0,23076.0,71.26666666666667,5.0
alphasyn,"seq=10,iters=20,cpuct=1.0,mu=0.9,",30,230.8,/home/hxy/MCTSyn/.grid_search/alphasyn/trials/trial_016__cpuct=1.0__mu_discount=0.9__search_iterations=20__seed=5__sequence_length=10/workdir/summary.csv,1522.6,8.133333333333333,8.6,10.066666666666666,4.466666666666667,9.466666666666667,90.216,81.46666666666667,5.0,23134.533333333333,72.93333333333334,5.0
